symbol,period,period_type,fii_pct,dii_pct,promoter_pct,public_pct,shareholders,sector
INDIAMART,Mar 2024,MAR 2024,23.0800,10.6000,49.2100,17.0800,161823.0000,Consumer Services
INDIAMART,Mar 2025,MAR 2025,18.9500,15.4900,49.1700,16.3400,168138.0000,Consumer Services
INDIAMART,Mar 2026,MAR 2026,19.1700,13.5400,49.1200,18.1700,158065.0000,Consumer Services
INDIAMART,Sep 2023,SEP 2023,27.3300,5.4600,49.2100,17.8700,171470.0000,Consumer Services
INDIAMART,Sep 2024,SEP 2024,23.8600,12.1000,49.2100,14.7800,148435.0000,Consumer Services
INDIAMART,Sep 2025,SEP 2025,21.5300,12.9900,49.1700,16.2800,163687.0000,Consumer Services
INDIGO,Dec 2023,DEC 2023,18.7000,14.6500,63.1200,3.4500,141106.0000,Services
INDIGO,Dec 2024,DEC 2024,24.8300,21.1400,49.2700,4.6900,273677.0000,Services
INDIGO,Dec 2025,DEC 2025,24.9900,28.0800,41.5700,5.3100,387056.0000,Services
INDIGO,Jun 2024,JUN 2024,24.4300,15.3600,55.2900,4.8500,239650.0000,Services
INDIGO,Jun 2025,JUN 2025,27.3100,24.0200,43.5400,5.0500,303062.0000,Services
INDIGO,Jun 2026,JUN 2026,20.3200,31.8500,41.5700,6.2300,374212.0000,Services
INDIGO,Mar 2017,MAR 2017,6.4200,1.6400,85.8800,6.0600,59454.0000,Services
INDIGO,Mar 2018,MAR 2018,12.6400,7.5300,74.9300,4.8900,66936.0000,Services
INDIGO,Mar 2019,MAR 2019,14.9800,5.1400,74.9300,4.9500,65095.0000,Services
INDIGO,Mar 2020,MAR 2020,13.5900,9.1700,74.8600,2.3900,61635.0000,Services
INDIGO,Mar 2021,MAR 2021,18.3400,4.8000,74.8400,2.0200,82422.0000,Services
INDIGO,Mar 2022,MAR 2022,17.7000,5.4800,74.7700,2.0500,111409.0000,Services
INDIGO,Mar 2023,MAR 2023,19.4300,10.4300,67.8600,2.1900,106266.0000,Services
INDIGO,Mar 2024,MAR 2024,23.6600,15.0300,57.2900,3.9500,170059.0000,Services
INDIGO,Mar 2025,MAR 2025,25.1200,20.6600,49.2700,4.8800,289444.0000,Services
INDIGO,Mar 2026,MAR 2026,21.6400,31.1400,41.5700,5.6000,402483.0000,Services
INDIGO,Sep 2023,SEP 2023,20.2900,13.2500,63.2500,3.1600,140179.0000,Services
INDIGO,Sep 2024,SEP 2024,25.4000,20.5900,49.2900,4.6400,249061.0000,Services
INDIGO,Sep 2025,SEP 2025,28.4400,24.5800,41.5800,5.3200,316246.0000,Services
INDUSTOWER,Dec 2023,DEC 2023,20.7100,7.0800,68.9900,3.1800,267108.0000,Telecommunication
INDUSTOWER,Dec 2024,DEC 2024,26.1500,17.7900,50.0000,6.0100,441036.0000,Telecommunication
INDUSTOWER,Dec 2025,DEC 2025,25.9200,18.9500,51.0300,4.0500,348339.0000,Telecommunication
INDUSTOWER,Jun 2024,JUN 2024,23.1500,16.9700,52.0100,7.8200,406689.0000,Telecommunication
INDUSTOWER,Jun 2025,JUN 2025,27.5100,18.1600,50.0000,4.2800,366757.0000,Telecommunication
INDUSTOWER,Jun 2026,JUN 2026,23.2000,21.4200,51.2600,4.0500,341960.0000,Telecommunication
INDUSTOWER,Mar 2017,MAR 2017,34.3400,1.7100,61.6500,2.2600,39145.0000,Telecommunication
INDUSTOWER,Mar 2018,MAR 2018,42.9600,2.2800,53.5100,1.2000,34776.0000,Telecommunication
INDUSTOWER,Mar 2019,MAR 2019,43.9000,1.5800,53.5100,0.9700,34789.0000,Telecommunication
INDUSTOWER,Mar 2020,MAR 2020,42.0300,3.5800,53.5100,0.8300,51099.0000,Telecommunication
INDUSTOWER,Mar 2021,MAR 2021,27.0800,2.4300,69.8500,0.6400,81890.0000,Telecommunication
INDUSTOWER,Mar 2022,MAR 2022,28.2300,2.9300,67.4900,1.3300,197782.0000,Telecommunication
INDUSTOWER,Mar 2023,MAR 2023,26.6200,2.4700,68.9900,1.8900,258997.0000,Telecommunication
INDUSTOWER,Mar 2024,MAR 2024,16.4000,9.9000,68.9900,4.6800,310694.0000,Telecommunication
INDUSTOWER,Mar 2025,MAR 2025,26.4200,18.4100,50.0000,5.1200,421427.0000,Telecommunication
INDUSTOWER,Mar 2026,MAR 2026,25.1000,19.6800,51.2600,3.9300,335735.0000,Telecommunication
INDUSTOWER,Sep 2023,SEP 2023,21.4100,6.6900,68.9900,2.9000,264674.0000,Telecommunication
INDUSTOWER,Sep 2024,SEP 2024,24.1900,16.9900,53.0100,5.8100,425876.0000,Telecommunication
INDUSTOWER,Sep 2025,SEP 2025,26.2100,18.2400,51.0300,4.4700,380788.0000,Telecommunication
INFY,Dec 2023,DEC 2023,33.7000,35.5100,14.7800,15.5200,2897030.0000,Information Technology
INFY,Dec 2024,DEC 2024,33.3000,38.1900,14.4300,13.6200,2542766.0000,Information Technology
INFY,Dec 2025,DEC 2025,30.2700,41.0800,14.5200,13.6900,2631803.0000,Information Technology
INFY,Jun 2024,JUN 2024,32.7400,37.2800,14.6100,14.9100,2820740.0000,Information Technology
INFY,Jun 2025,JUN 2025,31.9200,39.3900,14.6100,13.6200,2579164.0000,Information Technology
INFY,Jun 2026,JUN 2026,27.0900,42.7800,13.8200,15.8800,2958297.0000,Information Technology
INFY,Mar 2017,MAR 2017,38.3100,20.3100,12.7500,28.1400,711129.0000,Information Technology
INFY,Mar 2018,MAR 2018,35.2400,21.5500,12.9000,29.8200,753025.0000,Information Technology
INFY,Mar 2019,MAR 2019,34.0400,22.8700,12.8400,29.7800,919720.0000,Information Technology
INFY,Mar 2020,MAR 2020,31.0100,24.6800,13.1500,30.7300,1134263.0000,Information Technology
INFY,Mar 2021,MAR 2021,32.6700,23.1000,12.9500,30.9200,1409782.0000,Information Technology
INFY,Mar 2022,MAR 2022,33.3000,17.1000,13.1100,36.1600,2128827.0000,Information Technology
INFY,Mar 2023,MAR 2023,35.0900,33.5900,15.1400,15.6700,2801574.0000,Information Technology
INFY,Mar 2024,MAR 2024,34.1100,35.6200,14.7100,15.0600,2773406.0000,Information Technology
INFY,Mar 2025,MAR 2025,32.8900,38.3200,14.6000,13.7200,2546234.0000,Information Technology
INFY,Mar 2026,MAR 2026,28.4500,43.1900,14.3800,13.5400,2748596.0000,Information Technology
INFY,Sep 2023,SEP 2023,33.6000,35.1900,14.8900,15.8300,3009448.0000,Information Technology
INFY,Sep 2024,SEP 2024,33.2800,37.8100,14.4300,14.0100,2576991.0000,Information Technology
INFY,Sep 2025,SEP 2025,30.0800,41.4600,14.3000,13.7000,2719353.0000,Information Technology
INTELLECT,Dec 2023,DEC 2023,25.0900,3.8400,30.3800,40.6800,102985.0000,Information Technology
INTELLECT,Dec 2024,DEC 2024,26.2100,7.0900,29.9500,36.7400,111649.0000,Information Technology
INTELLECT,Dec 2025,DEC 2025,26.6000,7.1100,29.8100,36.4800,113373.0000,Information Technology
INTELLECT,Jun 2024,JUN 2024,27.5300,5.2300,30.2600,36.9900,105176.0000,Information Technology
INTELLECT,Jun 2025,JUN 2025,27.8300,7.1500,29.8700,35.1300,103830.0000,Information Technology
INTELLECT,Jun 2026,JUN 2026,23.5100,7.3400,29.6300,39.5300,112804.0000,Information Technology
INTELLECT,Mar 2017,MAR 2017,11.1000,7.4200,29.3800,52.0000,71618.0000,Information Technology
INTELLECT,Mar 2018,MAR 2018,15.6600,7.2900,31.0400,45.9400,56852.0000,Information Technology
INTELLECT,Mar 2019,MAR 2019,15.3400,7.4800,31.5100,45.6300,53802.0000,Information Technology
INTELLECT,Mar 2020,MAR 2020,21.5900,4.7300,31.3800,42.3000,50692.0000,Information Technology
INTELLECT,Mar 2021,MAR 2021,27.2100,2.9900,31.2300,37.8500,60605.0000,Information Technology
INTELLECT,Mar 2022,MAR 2022,25.4200,2.6000,30.8600,41.1100,103204.0000,Information Technology
INTELLECT,Mar 2023,MAR 2023,22.3100,4.4500,30.6000,42.6400,112927.0000,Information Technology
INTELLECT,Mar 2024,MAR 2024,27.8500,3.7900,30.3500,38.0100,103422.0000,Information Technology
INTELLECT,Mar 2025,MAR 2025,24.8600,8.2300,29.9100,36.9900,112152.0000,Information Technology
INTELLECT,Mar 2026,MAR 2026,25.5700,7.1000,29.7300,37.6100,114663.0000,Information Technology
INTELLECT,Sep 2023,SEP 2023,24.3900,3.9000,30.4200,41.2900,100657.0000,Information Technology
INTELLECT,Sep 2024,SEP 2024,27.1900,6.3500,30.0500,36.4100,105775.0000,Information Technology
INTELLECT,Sep 2025,SEP 2025,27.5300,7.1900,29.8400,35.4500,104162.0000,Information Technology
IOC,Dec 2023,DEC 2023,8.8400,9.9000,51.5000,10.1300,2065514.0000,Oil Gas & Consumable Fuels
IOC,Dec 2024,DEC 2024,7.4300,10.0800,51.5000,11.3900,3082717.0000,Oil Gas & Consumable Fuels
IOC,Dec 2025,DEC 2025,8.5700,10.0000,51.5000,10.3400,2815980.0000,Oil Gas & Consumable Fuels
IOC,Jun 2024,JUN 2024,7.7900,10.0400,51.5000,11.0700,2729165.0000,Oil Gas & Consumable Fuels
IOC,Jun 2025,JUN 2025,7.4800,10.2900,51.5000,11.1500,3080100.0000,Oil Gas & Consumable Fuels
IOC,Jun 2026,JUN 2026,9.0800,9.5200,51.5000,10.3200,2859833.0000,Oil Gas & Consumable Fuels
IOC,Mar 2017,MAR 2017,5.3600,11.6800,57.3400,25.5100,221722.0000,Oil Gas & Consumable Fuels
IOC,Mar 2018,MAR 2018,6.1600,10.3300,56.9800,26.4300,344918.0000,Oil Gas & Consumable Fuels
IOC,Mar 2019,MAR 2019,7.0400,13.7200,52.1800,26.9500,444546.0000,Oil Gas & Consumable Fuels
IOC,Mar 2020,MAR 2020,7.1900,13.4000,51.5000,27.8000,586535.0000,Oil Gas & Consumable Fuels
IOC,Mar 2021,MAR 2021,5.8100,12.9800,51.5000,29.6000,943030.0000,Oil Gas & Consumable Fuels
IOC,Mar 2022,MAR 2022,8.3600,11.3200,51.5000,28.7100,1335443.0000,Oil Gas & Consumable Fuels
IOC,Mar 2023,MAR 2023,6.9100,11.9200,51.5000,10.0600,1827303.0000,Oil Gas & Consumable Fuels
IOC,Mar 2024,MAR 2024,8.4900,10.2300,51.5000,10.1800,2428561.0000,Oil Gas & Consumable Fuels
IOC,Mar 2025,MAR 2025,7.3900,9.9700,51.5000,11.5700,3189614.0000,Oil Gas & Consumable Fuels
IOC,Mar 2026,MAR 2026,9.8400,9.1000,51.5000,9.9600,2789940.0000,Oil Gas & Consumable Fuels
IOC,Sep 2023,SEP 2023,7.8400,10.7000,51.5000,10.3600,1972340.0000,Oil Gas & Consumable Fuels
IOC,Sep 2024,SEP 2024,7.9000,10.4300,51.5000,10.5900,2781746.0000,Oil Gas & Consumable Fuels
IOC,Sep 2025,SEP 2025,7.6900,10.4200,51.5000,10.8100,2975614.0000,Oil Gas & Consumable Fuels
IRB,Dec 2023,DEC 2023,47.1600,7.8500,34.3900,10.5900,465282.0000,Construction
IRB,Dec 2024,DEC 2024,45.0700,8.5700,30.4200,15.9200,1717295.0000,Construction
IRB,Dec 2025,DEC 2025,43.3200,9.9700,30.4200,16.2900,1584438.0000,Construction
IRB,Jun 2024,JUN 2024,44.4700,7.6500,30.4200,17.4600,1698570.0000,Construction
IRB,Jun 2025,JUN 2025,43.6100,10.2100,30.4200,15.7400,1672808.0000,Construction
IRB,Jun 2026,JUN 2026,43.8700,10.1400,30.8100,15.1700,1525882.0000,Construction
IRB,Mar 2017,MAR 2017,27.9200,7.3600,57.3700,7.3500,86115.0000,Construction
IRB,Mar 2018,MAR 2018,23.8700,12.0400,57.3700,6.7200,90559.0000,Construction
IRB,Mar 2019,MAR 2019,22.7600,12.0200,57.5400,7.6800,90499.0000,Construction
IRB,Mar 2020,MAR 2020,16.7600,12.2300,57.6900,13.3200,100502.0000,Construction
IRB,Mar 2021,MAR 2021,15.1600,11.3700,58.6100,14.8600,110192.0000,Construction
IRB,Mar 2022,MAR 2022,48.7900,6.1400,34.0200,11.0500,136572.0000,Construction
IRB,Mar 2023,MAR 2023,48.5200,6.9800,34.2000,10.2800,203654.0000,Construction
IRB,Mar 2024,MAR 2024,47.2100,7.7800,34.3900,10.5900,868966.0000,Construction
IRB,Mar 2025,MAR 2025,44.3100,9.3400,30.4200,15.9200,1725502.0000,Construction
IRB,Mar 2026,MAR 2026,43.8400,10.0200,30.7900,15.3200,1531356.0000,Construction
IRB,Sep 2023,SEP 2023,47.2900,7.3800,34.3900,10.9400,331140.0000,Construction
IRB,Sep 2024,SEP 2024,45.9900,8.1000,30.4200,15.4900,1717191.0000,Construction
IRB,Sep 2025,SEP 2025,43.4000,9.5800,30.4200,16.5900,1634099.0000,Construction
IRCON,Dec 2023,DEC 2023,4.1100,0.9300,65.1700,29.5100,598477.0000,Construction
IRCON,Dec 2024,DEC 2024,4.0900,1.4400,65.1700,29.0300,1215386.0000,Construction
IRCON,Dec 2025,DEC 2025,4.5400,1.7200,65.1700,28.2800,1134133.0000,Construction
IRCON,Jun 2024,JUN 2024,4.1700,2.9000,65.1700,27.5100,1022213.0000,Construction
IRCON,Jun 2025,JUN 2025,4.5800,1.6000,65.1700,28.3700,1201235.0000,Construction
IRCON,Jun 2026,JUN 2026,4.6100,1.7900,65.1700,28.1600,1080370.0000,Construction
IRCON,Mar 2019,MAR 2019,0.2800,4.9500,89.1800,5.5800,79356.0000,Construction
